date,location,news,killed,arrested,Injured,type,year,date2
August-17,Balochistan,At least three people were injured when an IED planted inside the bathroom exploded inside coach number 8 of the Quetta-Rawalpindi passenger train Jaffar Express at Sibi Railway Station in Sibi District of Balochistan.,0,0,3,railway,2014,8_1_2014
November-17,Balochistan,Unidentified militants set three NATO containers carrying goods for NATO forces stationed in Afghanistan on fire on Sibi Road in Dasht area of Mastung District.,0,0,0,Nato Attack,2011,11_1_2011
March-17,PaK,At least two soldiers and two women were killed in a suicide explosion in the Smagal area of Darel Valley in the Diamer District of the Gilgit-Baltistan region in PaK.,5,0,0,bomb attack,2016,3_1_2016
September-17,Balochistan,At least twenty NATO oil tankers were gutted in a rocket attack in the Sohrab area of Kalat District in Balochistan.,0,0,0,Nato Attack,2013,9_1_2013
September-17,Balochistan,At least twenty NATO oil tankers were gutted in a rocket attack in the Sohrab area of Kalat District in Balochistan.,0,0,0,Nato Attack,2013,9_1_2013
December-17,Khyber Agency,The driver and conductor of a NATO oil tanker were injured when unidentified assailants opened fire at them near Soor Kamar Jamrud of Khyber Agency in FATA.,0,0,2,Nato Attack,2010,12_1_2010
August-17,Balochistan,"A NATO oil tanker was attacked near Sor Gaz area of Mastung. However, no casualty was reported.",0,0,0,Nato Attack,2010,8_1_2010
January-17,Balochistan,Unidentified militants set ablaze two NATO oil tankers near Sorab area of Kalat District in Balochistan.,0,0,0,Nato Attack,2011,1_1_2011
September-17,Balochistan,"Unidentified militants attacked a convoy of NATO oil tankers in Sorab Town of Kalat District in Balochistan, killing a driver and torching nine vehicles.",1,0,0,Nato Attack,2013,9_1_2013
September-17,Balochistan,"Unidentified militants attacked a convoy of NATO oil tankers in Sorab Town of Kalat District in Balochistan, killing a driver and torching nine vehicles.",1,0,0,Nato Attack,2013,9_1_2013
December-17,Khyber Agency,"The driver of a trailer, carrying a ten-wheeler vehicle to NATO forces in Afghanistan, was killed when unidentified assailants attacked it near Sukai village on Peshawar-Islamabad Motorway under Toru Police Station in Mardan District of Khyber Pakhtunkhwa.",1,0,0,Nato Attack,2010,12_1_2010
August-17,Khyber Agency,"Two drivers, identified as Juma Khan and Mohammad Ayaz, were killed and two cleaners, identified as Zabit Khan and Moin Khan, were injured when Jaish-e-Khorasan (JeK) militants attacked the oil tankers at Sur Kamar area in Jamrud tehsil of Khyber Agency in FATA.",2,0,2,Nato Attack,2014,8_1_2014
August-17,Balochistan,"A tribal elder, Ali Muhammad Hassani, was killed along with his son and two other colleagues when unidentified militants opened fire at his convoy in Jorri Cross area of Surab tehsil in Kalat District. Three persons were also injured in the attack. Hassani was travelling from Kalat to Kharan District.",1,0,3,Tribal Area Attack,2015,8_1_2015
March-17,Balochistan,Unidentified armed militants torched two NATO containers carrying military hardware for ISAF and NATO forces stationed in Afghanistan in Surab area of Kalat District,0,0,0,Nato Attack,2011,3_1_2011
June-17,Balochistan,"Seven persons, including a tribal elder, were shot dead and two others injured when their vehicle was ambushed on the RCD Highway in Surab tehsil of Kalat District in Balochistan.",1,0,0,Tribal Area Attack,2010,6_1_2010
November-17,Balochistan,A driver was killed and one more person was injured when unidentified assailants attacked tanker carrying oil for NATO forces in Afghanistan in Surab area of Kalat District in Balochistan.,1,0,1,Nato Attack,2010,11_1_2010
November-17,Balochistan,"The Driver of a trailer, carrying fuel for NATO forces in Afghanistan, was killed when unidentified militants opened fire on the trailer near the Surab area of Kalat District in Balochistan in the night.",1,0,0,Nato Attack,2010,11_1_2010
September-17,FATA,"US drone strike killed four suspected militants, including two Arab militants, in a compound in Wana area of South Waziristan Agency",4,0,0,Drone Attack,2014,9_1_2014
June-17,Balochistan,As many as 30 Shia pilgrims were killed and many injured in bomb explosions and firing in Taftan tehsil of Chaghai District in Balochistan.,30,0,0,secretarian shia attack,2013,6_1_2013
October-17,Khyber Agency,"The driver and conductor of the NATO container were killed by unidentified militants in Takhta Bag area of Jamrud in Khyber Agency in the night of October 14, prompting Security Forces to stop NATO supply trucks' movement from Takhta Bag to the Torkham border on October 15.",2,0,0,Nato Attack,2010,10_1_2010
April-17,Khyber Agency,"A bomb attack destroyed two tankers, carrying fuel for NATO forces in Afghanistan, near Takhtabeg village in Khyber Agency. The bomb planted under one tanker exploded injuring six persons. The TTP claimed responsibility for the attack on the NATO supply line.",0,0,6,Nato Attack,2010,4_1_2010
July-17,Balochistan,An oil tanker carrying fuel for NATO forces stationed in Afghanistan was on its way from Karachi in Sindh to Kandahar in Afghanistan when unknown armed militants opened fire on it near Takri Post area of Mach District.,0,0,0,Nato Attack,2011,7_1_2011
May-17,Balochistan,Two NATO oil tankers were set ablaze near Khor village on Talagang-Attock Road in Attock District.,0,0,0,Nato Attack,2011,5_1_2011
April-17,Punjab,"Four Policemen were killed by unidentified militants, who also set 12 NATO oil tankers on fire, at the Talagang-Mianwali Road in Chakwal District of Punjab. Talagang DSP Ghaffar said that the incident took place around two kilometres from Talagang in Chakwal district. The DSP said Sub-Inspector Iqbal, driver Fareed and two unidentified Police personnel died in the incident, as some unidentified militants started firing at a Police mobile van before setting the NATO oil tankers on fire.",4,0,0,Nato Attack,2010,4_1_2010
May-17,Sindh,Three wagons of a goods train overturned and another six derailed when two bombs exploded on a track near Goth Mureed Sipio Railway Crossing in Tandojam area of Hyderabad District in Sindh.,0,0,0,railway,2016,5_1_2016
August-17,Khyber Agency,"Five oil-tankers, a container and a car were burnt when a time-bomb fixed to an oil-tanker carrying fuel for NATO forces in Afghanistan exploded at the Taru Jaba oil terminal of Landikotal Bypass in Khyber Agency.",0,0,0,Nato Attack,2011,8_1_2011
August-17,Punjab,"An Ahmadi, identified as Ikram Ullah (37), was shot dead by four unidentified militants in a sectarian attack in Taunsa town of Dera Ghazi Khan District.",1,0,0,secretarian shia attack,2015,8_1_2015
October-17,Punjab,"At least eight people, including three contestants of the upcoming Local Government elections and a suicide bomber, were killed and 13 others were injured when the suicide bomber targeted the camp office of PML-N MNA Sardar Amjad Khosa in Taunsa Sharif city of Taunsa tehsil in Dera Ghazi Khan District of Punjab.",8,0,13,bomb attack,2015,10_1_2015
April-17,Khyber Agency,The driver of a NATO container was killed and his assistant received injuries in an attack near Teddi Bazaar in Jamrud tehsil of Khyber Agency.,1,0,1,Nato Attack,2013,4_1_2013
April-17,Khyber Agency,The driver of a NATO container was killed and his assistant received injuries in an attack near Teddi Bazaar in Jamrud tehsil of Khyber Agency.,1,0,1,Nato Attack,2013,4_1_2013
September-17,Khyber Agency,"A security man was killed and another sustained injuries while they were returning to their barracks after escorting a convoy, supplying goods to NATO forces in Afghanistan, in a bomb blast in Teddi Bazaar area of Jamrud tehsil in Khyber Agency.",1,0,1,Nato Attack,2012,9_1_2012
February-17,Khyber Agency,A vehicle carrying NATO supplies to Afghanistan was partially damaged when a bomb planted at a roadside went off at Teddy Bazaar in Jamrud tehsil (revenue unit) of Khyber Agency in FATA.,0,0,0,Nato Attack,2013,2_1_2013
February-17,Khyber Agency,A vehicle carrying NATO supplies to Afghanistan was partially damaged when a bomb planted at a roadside went off at Teddy Bazaar in Jamrud tehsil (revenue unit) of Khyber Agency in FATA.,0,0,0,Nato Attack,2013,2_1_2013
July-17,Khyber Agency,"Unidentified militants attacked NATO supplies near Unidentified militants attacked NATO supplies near Tedi Bazaar in Jamrud, killing a truck driver and injuring the conductor.",1,0,1,Nato Attack,2012,7_1_2012
August-17,Balochistan,A NATO oil tanker was set on fire by unidentified assailants in Tera Mill of Dasht in Mastung District while it was on its way from Karachi in Sindh to Kandahar in Afghanistan.,0,0,0,Nato Attack,2011,8_1_2011
August-17,Balochistan,At least five NATO oil tankers were set ablaze by unidentified armed militants in Tera Mill area of Dasht tehsil in Mastung District while on their way for NATO forces stationed in Afghanistan.,0,0,0,Nato Attack,2011,8_1_2011
January-17,Sindh,"A considerable portion of the railway tracks were destroyed when a huge explosion took place near Thull, in Jacobabad District of Sindh.",0,0,0,railway,2015,1_1_2015
February-17,Sindh,"At least six people, including four children, were killed and more than 35 were injured when two coaches of the Peshawar-bound Khushhal Khan Khattak Express derailed after a bomb attack on the tracks near a canal in Thull town of Jacobabad District of Sindh.",6,0,35,railway,2014,2_1_2014
May-17,Khyber Agency,"A tribal elder, Malik Muhammad Hashim Nekzankhel Mehsud, was shot dead by unidentified assailants near Khar Pul in Tiarza area of Tank District in Khyber Pakhtunkhwa.",1,0,0,Tribal Area Attack,2010,5_1_2010
January-17,KP,"A Medical Officer at Gandaf Basic Health Unit, identified as Doctor Yar Muhammad, was shot dead by unidentified militants at his private clinic in Topi Bazaar of Swabi District in KP.",1,0,0,Doctors,2014,1_1_2014
January-17,Khyber Agency,An oil tanker carrying fuel for NATO troops in Afghanistan destroyed completely after a bomb planted in the vehicle exploded at a terminal near the Torkham border crossing in the Khyber Agency of FATA.,0,0,0,Nato Attack,2011,1_1_2011
October-17,Khyber Agency,Two NATO containers were destroyed in a blast in a parking lot near the border in Torkham border in Khyber Agency of FATA.,0,0,0,Nato Attack,2011,10_1_2011
September-17,Khyber Agency,A driver was killed and his cleaner received injuries when militants attacked NATO containers on Torkham bypass road near Degree College in Khyber Agency of FATA.,1,0,1,Nato Attack,2011,9_1_2011
May-17,Khyber Agency,"An oil tanker, carrying fuel for the US led NATO forces stationed in Afghanistan, was blown up in a bomb blast at Torkham in Khyber Agency of FATA",0,0,0,Nato Attack,2011,5_1_2011
May-17,Khyber Agency,Eight tankers carrying oil for NATO forces in Afghanistan were destroyed after a blast ripped through a parking lot at Torkham along the Afghan border in Khyber Agency.,0,0,0,Nato Attack,2011,5_1_2011
May-17,Khyber Agency,At least four oil tankers were completely destroyed in a blast in one of the vehicles at the Torkham border while carrying fuel for the NATO forces in Afghanistan.,0,0,0,Nato Attack,2011,5_1_2011
June-17,Khyber Agency,Eight NATO oil tankers were destroyed in an explosion near Torkham Border in Khyber Agency before crossing into neighbouring Afghanistan.,0,0,0,Nato Attack,2011,6_1_2011
June-17,Khyber Agency,At least seven tankers carrying fuel for NATO troops in Afghanistan were burnt to ashes when a bomb planted in one of the vehicles exploded at a terminal in Torkham border area in Khyber Agency.,0,0,0,Nato Attack,2011,6_1_2011
July-17,Khyber Agency,A NATO container truck was partially damaged when a time device went off near Torkham border check point in Khyber Agency.,0,0,0,Nato Attack,2011,7_1_2011
July-17,Khyber Agency,A bomb explosion destroyed a NATO supply oil tanker on Landikotal bypass in Khyber Agency.,0,0,0,Nato Attack,2011,7_1_2011
July-17,Khyber Agency,A trailer carrying a US army vehicle was set on fire by unidentified militants in a parking lot at the Torkham border in Landikotal town of Khyber Agency.,0,0,0,Nato Attack,2011,7_1_2011
August-17,Khyber Agency,An Afghanistan-bound NATO oil container was gutted when it caught fire due to an explosion at Pak-Afghan border at Torkham cross point in Khyber Agency.,0,0,0,Nato Attack,2011,8_1_2011
September-17,Khyber Agency,Two persons suffered minor injuries as a time device fitted with a NATO container exploded in Torkham border checking point in Khyber Agency of FATA.,0,0,2,Nato Attack,2011,9_1_2011
September-17,Khyber Agency,A cleaner received bullet injuries when about 12 unidentified militants fired in all directions to scare away khasadarsand personnel of Khyber Rifles after they set ablaze a NATO container at Torkham border in Khyber Agency in FATA.,0,0,1,Nato Attack,2011,9_1_2011
August-17,Khyber Agency,Five NATO oil-supply tankers were blown up at the Pakistani side of Torkham border in Khyber Agency.,0,0,0,Nato Attack,2010,8_1_2010
September-17,Khyber Agency,"A NATO oil tanker, carrying 44,000 liters of oil for NATO forces in Kandahar, was destroyed in a bomb blast at Torkham pass on the Pak-Afghan border in Khyber Agency. No casualties were reported in the blast.",0,0,0,Nato Attack,2010,9_1_2010
October-17,Khyber Agency,A small bomb damaged a truck near the Torkham border of Khyber Agency that was carrying oil for NATO troops in Afghanistan.,0,0,0,Nato Attack,2010,10_1_2010
November-17,Khyber Agency,"Two simultaneous explosions caused damage to an oil tanker and a trailer, carrying oil and other goods for NATO forces in Afghanistan, at Torkham border under Khyber Agency of FATA.",0,0,0,Nato Attack,2010,11_1_2010
February-17,FATA,A powerful explosion completely destroyed container carrying supplies for United States-led NATO forces in Afghanistan.,0,0,0,Nato Attack,2010,2_1_2010
November-17,Khyber Agency,A NATO supply oil tanker hit an explosive device in Landikotal town on Torkham Road near Michni check post in Khyber Agency.,0,0,0,Nato Attack,2011,11_1_2011
October-17,Khyber Agency,A blast on the Torkham-Landikotal Bypass Road in Khyber Agency of FATA destroyed a vehicle and two military jeeps carrying oil for NATO forces in Afghanistan.,0,0,0,Nato Attack,2011,10_1_2011
May-17,FATA,"Two persons were killed and a woman injured when unidentified militants attacked the house of a pro-government tribal elder, Malik Rehan, in Turbat area of Central Kurram Agency.",2,0,1,Tribal Area Attack,2012,5_6_2012
September-17,Balochistan,"Unidentified armed assailants shot dead a tribal elder, Mir Saeed Ahmed Qalandarani, and his five guards at Tutak area of Khuzdar District.",1,0,0,Tribal Area Attack,2012,9_13_2012
April-17,KP,"At least three persons, including two Police officials, were killed when former Interior Minister Aftab Sherpao's convoy came under a suicide attack in the Umarzai town of Charsadda District of KP. Three people were also injured in the attack.",3,0,3,bomb attack,2015,4_1_2015
September-17,Punjab,At least 10 persons were killed and 59 others injured in a suicide blast at Vehari Chowk in Multan District of Punjab in the night.,10,0,59,bomb attack,2015,9_1_2015
January-17,FATA,At least seven militants were killed while four others were injured in a US drone strike near the Pak-Afghan border in Wacha Dara area of Ladha tehsil in South Waziristan Agency of FATA.,7,0,4,Drone Attack,2015,1_1_2015
February-17,Balochistan,Some armed assailants attacked two trailers carrying NATO supplies to Afghanistan near Wadh area of Khuzdar District of Balochistan.,0,0,0,Nato Attack,2011,2_1_2011
January-17,Balochistan,Armed assailants opened fire on three trailers going to Chaman town in Qilla Abdullah District from Karachi (Sindh) near Wadh area of Khuzdar District and set two of them afire. The third trailer skidded off the road and plunged into a ditch after the driver lost its control.,0,0,0,Nato Attack,2011,1_1_2011
June-17,Balochistan,Unidentified armed assailants opened fire at a NATO convoy near Wadh in Balochistan injuring three persons and damaging a car.,0,0,3,Nato Attack,2010,6_1_2010
July-17,Balochistan,"Unidentified militants attacked a truck carrying NATO supplies from Karachi (Sindh) to Afghanistan, killing the driver and injuring his two helpers on the Quetta-Karachi National Highway in Wadh area of Khuzdar District.",1,0,2,Nato Attack,2013,7_1_2013
July-17,Balochistan,"Unidentified militants attacked a truck carrying NATO supplies from Karachi (Sindh) to Afghanistan, killing the driver and injuring his two helpers on the Quetta-Karachi National Highway in Wadh area of Khuzdar District.",1,0,2,Nato Attack,2013,7_1_2013
September-17,Balochistan,Two empty containers of NATO being transported back to Karachi (Sindh) from Chaman Town in Qilla Abdullah District (Balochistan) were set on fire in Wadh area of Khuzdar District injuring the driver of the truck identified as Shafiqur Rehman.,0,0,1,Nato Attack,2012,9_1_2012
March-17,Balochistan,"Unidentified militants opened fire on a tanker carrying oil for NATO forces in Afghanistan, killing its driver and setting the vehicle ablaze near the Wadh town in Khuzdar District.",1,0,0,Nato Attack,2011,3_1_2011
April-17,Balochistan,Two persons were injured when unidentified assailants opened fire at a NATO container in Wadh area of Khuzdar District.,0,0,2,Nato Attack,2011,4_1_2011
April-17,Balochistan,"A NATO container driver, identified as Abdul Hameed, was injured when unidentified assailants opened fire on the container in Wadh area of Khuzdar District of Balochistan.",0,0,1,Nato Attack,2011,4_1_2011
July-17,Balochistan,Another NATO oil tanker was burnt by unidentified militants in Wadh area of Khuzdar.,0,0,0,Nato Attack,2010,7_1_2010
August-17,Balochistan,Unidentified attackers set ablaze a NATO container near Wadh area of Khuzdar District in Balochistan.,0,0,0,Nato Attack,2010,8_1_2010
September-17,Balochistan,Unidentified militants intercepted a NATO tanker and took the driver and the cleaner hostage at gunpoint in Wadh of Khuzdar District. The attackers sprinkled petrol on the tanker and set it ablaze.,0,0,0,Nato Attack,2010,9_1_2010
September-17,Balochistan,Unidentified assailants set three NATO trailers on fire in Wadh area of Khuzdar District.,0,0,0,Nato Attack,2010,9_1_2010
October-17,Balochistan,"Driver and cleaner of a container, carrying goods for NATO forces in Afghanistan, that was coming from Karachi (Sindh) to Kandahar (Afghanistan), were injured when unidentified militants opened fire near Wadh area of Khuzdar District in Balochistan.",0,0,2,Nato Attack,2010,10_1_2010
December-17,Balochistan,"Two persons were injured when some unidentified assailants opened fire on two NATO containers heading towards Chaman (Balochistan) from Karachi (Sindh), carrying hardware for NATO forces stationed in Afghanistan, near Wadh area of Khuzdar District in Balochistan.",0,0,2,Nato Attack,2010,12_1_2010
November-17,Punjab,"Sixty one persons, including three Rangers officials, were killed and over 150 received injuries when a suicide bomber blew himself up at the third Rangers checkpost, around 500 yards away from the Wagah international border in Punjab.",62,0,150,bomb attack,2014,11_1_2014
April-17,FATA,"Dushmankhel tribe chief, Sardar Amanuddin Mehsood, was killed in Wana, the head quarter of South Waziristan Agency, in FATA.",1,0,0,Tribal Area Attack,2011,4_4_2011
November-17,Punjab,Two oil tankers carrying supplies for NATO forces in Afghanistan were set ablaze near Wanhar village in Talagang tehsil in Chakwal District of Punjab.,0,0,0,Nato Attack,2010,11_1_2010
March-17,FATA,Unidentified persons opened fire on a NATO container at Wazir Dhand locality of Jamrud tehsil. Local officials said that a cleaner of the vehicle received minor injuries in the attack.,0,0,1,Nato Attack,2013,3_1_2013
March-17,FATA,Unidentified persons opened fire on a NATO container at Wazir Dhand locality of Jamrud tehsil. Local officials said that a cleaner of the vehicle received minor injuries in the attack.,0,0,1,Nato Attack,2013,3_1_2013
May-17,Khyber Agency,"Two people, including the driver, identified as Tariq, and the cleaner Rehman Ali, of a NATO truck carrying goods for the NATO forces in Afghanistan were killed and two others were injured when unidentified armed assailants opened fire on the vehicles near Wazir Dhand area in Jamrud tehsil of Khyber Agency in FATA.",2,0,2,Nato Attack,2014,5_1_2014
August-17,Khyber Agency,A truck driver and a cleaner were killed as unidentified assailants attacked a tanker near Wazir Dhand area of Jamrud tehsil in Khyber Agency of FATA.,2,0,0,Nato Attack,2014,8_1_2014
June-17,Balochistan,"One Abdul Hameed, the driver of a NATO oil tanker was killed and his helper received bullet injuries when unidentified armed militants attacked the oil tanker in the Yaro area of Pishin District.",1,0,1,Nato Attack,2011,6_1_2011
August-17,FATA,A tribal elder associated with the PPP was killed in roadside blast in the Zari area of Bajaur Agency in FATA.,1,0,0,Tribal Area Attack,2015,8_1_2015
October-17,FATA,"Malak Rahmat Jan, a pro-Government tribal elder and member of peace committee, was killed when militants from across the Afghan border targeted his house with missiles and mortars in Zari area of Lowi Mamond tehsil in Bajaur Agency.",1,0,0,Tribal Area Attack,2011,10_26_2011
November-17,Balochistan,Unidentified assailants set ablaze a NATO container near Zawa area of Khuzdar District in Balochistan.,0,0,0,Nato Attack,2010,11_1_2010
October-17,FATA,"Three elders of the Masozai tribe were killed and two others abducted when militants attacked them in Zharaly area of Kurram Agency. The deceased were identified as Gul Ahmad Shah, Daud Khan and Noor Janan.",3,0,0,Tribal Area Attack,2010,10_31_2010
March-17,Islamabad,"The Information Secretary of the ASWJ Rawalpindi Chapter, Mohammad Sohail Muavia, was killed and two of his companions, identified as Ammanullah and Nasir, were injured when unidentified militants opened fire at the car of Mufti Tanveer, Rawalpindi President of ASWJ, near Zia mosque in Sharkial area of Islamabad.",1,0,2,secretarian shia attack,2013,3_1_2013
August-17,Balochistan,"Unidentified militants opened fire on worshippers at a Zikri community Shrine in Awaran District of Balochistan, killing at least six persons and wounding seven others.",6,0,7,secretarian shia attack,2013,8_1_2013
